"item.daAwardNoticeId","item.noticeNo","item.publicationDate","details.finalizationDate","details.sysNoticeState.text","details.sysAcquisitionContractType.text","details.sysEuropeanFund.text","item.awardedValue","item.contractObject","item.cpvCategory","item.cpvCode","authority.entityId","authority.fiscalNumber","authority.entityName","authority.city","authority.county","details.noticeEntityAddress.noticeEntityAddressID","details.noticeEntityAddress.fiscalNumber","details.noticeEntityAddress.organization","details.noticeEntityAddress.city"
101045555,DAN1988023,"2023-08-25","2023-06-07",Publicat,Servicii,"Alte programe/proiecte",25000,"Servicii de proiectare tehnică faza DTAC+PT+CS+DDE pentru creșterea eficienței energetice la sediul primăriei Avram Iancu (PNRR)","SERVICII ","79930000-2 - Servicii de proiectare specializata (Rev.2)",12847,4794591,"Comuna Avram Iancu jud. Bihor","Avram Iancu",Bihor,107782794,32085137,"S.C. ARHIPLAN CONSULT S.R.L.",Oradea
101041827,DAN1984280,"2023-08-18","2023-08-08",Publicat,Servicii,"Alte programe/proiecte",7000,"Servicii de verificare a proiectului tehnic, prin verificatori de proiecte atestați, aferente obiectivului de investiții: Creșterea eficienței energetice - Casa Municipală de Cultură „Nicolae Rotaru”, Municipiul Slobozia, finanțat prin PNRR, Componenta C5: - VALUL RENOVĂRII, OPERAȚIUNEA B2.1.a - Renovare energetică moderată a clădirilor publice - Autorități locale, Creșterea eficienței energetice – Casa Municipală de Cultură Nicolae Rotaru, Municipiul Slobozia, Contract de finanțare nr.10824/ 26.01.2023, Proiect nr.C5-B2.1.a-1594",CONSTRUCTII,"71356100-9 - Servicii de control tehnic (Rev.2)",2615,4365352,"Municipiul Slobozia",Slobozia,Ialomita,107722612,48332098,"S.C. IACI EXPERT S.R.L.",scheia
101041819,DAN1984272,"2023-08-18","2023-08-08",Publicat,Servicii,"Alte programe/proiecte",11000,"Servicii de verificare a proiectului tehnic, prin verificatori de proiecte atestați, aferente obiectivului de investiții: ,,Creșterea eficienței energetice – Internat Liceul Tehnologic Mihai Eminescu, Slobozia"", finanțat prin PNRR, Componenta C5: - VALUL RENOVĂRII, OPERAȚIUNEA B2.1.a - Renovare energetică moderată a clădirilor publice - Autorități locale, Creșterea eficienței energetice – Internat Liceul Tehnologic Mihai Eminescu, Slobozia, Contract de finanțare nr.10827/ 26.01.2023, Proiect nr.C5-B2.1.a-1566",CONSTRUCTII,"71356100-9 - Servicii de control tehnic (Rev.2)",2615,4365352,"Municipiul Slobozia",Slobozia,Ialomita,107722563,48332098,"S.C. IACI EXPERT S.R.L.",scheia
101041792,DAN1984248,"2023-08-18","2023-08-08",Publicat,Servicii,"Alte programe/proiecte",5000,"Servicii de verificare a Proiectului Tehnic, prin verificatori de proiect atestați pentru obiectivul “Creșterea eficienței energetice – Liceul Pedagogic Matei Basarab, Slobozia”, finanțat prin PNRR, Componenta C5: - VALUL RENOVĂRII, OPERAȚIUNEA B2.1.a - Renovare energetică moderată a clădirilor publice - Autorități locale, Creșterea eficienței energetice – Creșterea eficienței energetice –  Liceul Pedagogic Matei Basarab, Slobozia, Contract de finanțare nr.10826/ 26.01.2023, Proiect nr.C5-B2.1.a-1560",CONSTRUCTII,"71356100-9 - Servicii de control tehnic (Rev.2)",2615,4365352,"Municipiul Slobozia",Slobozia,Ialomita,107722479,48332098,"S.C. IACI EXPERT S.R.L.",scheia
101040201,DAN1982725,"2023-08-16","2023-07-27",Publicat,Servicii,"Alte programe/proiecte",117458,"Servicii de proiectare faza Studiu de Fezabilitate
pentru obiectivul de investitii:  „Soluții ITS pentru transportul urban la nivelul Municipiului Târgoviște”  C10-I1.2-13 finantat prin PNRR – Componenta C10 – Fondul Local, Obiectul de investiții I.1.2–Asigurarea infrastructurii pentru transportul verde – ITS/alte infrastructuri TIC (sisteme inteligente de management urban local); Titlu apel: PNRR/2022/C10/I1.2., Runda 1",CONSTRUCTII,"71000000-8 - Servicii de arhitectura, de constructii, de inginerie si de inspectie (Rev.2)",5046,4279944,"MUNICIPIUL TARGOVISTE",Targoviste,Dambovita,107705986,35752863,"S.C. URBAN SCOPE S.R.L.",Bucuresti
101040103,DAN1982617,"2023-08-16","2023-08-10",Publicat,Servicii,"-",8000,"SERV.VERIFICARE TEHNICA INSTALATII,ARHITECTURA,STRUCTURA, DTAC,PT. CONSTRUIREA DE LOCUINTE PT.TINERI-BLOCURI NZEB,ORAS MURFATLAR,PNRR",CONSTRUCTII,"71621000-7 - Servicii de analiza sau consultanta tehnica (Rev.2)",5531,4859712,"Orasul Murfatlar",Murfatlar,Constanta,107702538,6004281,"S.C. C.A.T. -DESIGN S.R.L.",Bucuresti
101040092,DAN1982606,"2023-08-16","2023-08-10",Publicat,Servicii,"-",3000,"SERV.VERIFICARE TEHNICA INSTALATII,ARHITECTURA DTAC,PT. REABILITARE ENERGETICA MODERATA SCOALA GENERALA, SAT SIMINOC,ORAS MURFATLAR,PNRR",CONSTRUCTII,"71621000-7 - Servicii de analiza sau consultanta tehnica (Rev.2)",5531,4859712,"Orasul Murfatlar",Murfatlar,Constanta,107702487,6004281,"S.C. C.A.T. -DESIGN S.R.L.",Bucuresti
101039946,DAN1982467,"2023-08-16","2023-08-10",Publicat,Servicii,"-",5500,"SERV.VERIFICARE TEHNICA INSTALATII, ARHITECTURA PT.REABILITARE ENERGETICA MODERATA SCOALA GIMNAZIALA ADRIAN V.RADULESCU PNRR",CONSTRUCTII,"71621000-7 - Servicii de analiza sau consultanta tehnica (Rev.2)",5531,4859712,"Orasul Murfatlar",Murfatlar,Constanta,107700790,6004281,"S.C. C.A.T. -DESIGN S.R.L.",Bucuresti
101036878,DAN1979531,"2023-08-08","2023-07-27",Publicat,Servicii,"-",118700,"Servicii de proiectare faza Studiu de Fezabilitate pentru obiectivul de investitii:  „Soluții ITS pentru transportul urban la nivelul Municipiului Târgoviște – Etapa II” C10-I1.2-2733 finantat prin PNRR – Componenta C10 – Fondul Local, Obiectul de investiții I.1.2–Asigurarea infrastructurii pentru transportul verde – ITS/alte infrastructuri TIC (sisteme inteligente de management urban local); Titlu apel: PNRR/2022/C10/I1.2, Runda 2.",CONSTRUCTII,"71000000-8 - Servicii de arhitectura, de constructii, de inginerie si de inspectie (Rev.2)",5046,4279944,"MUNICIPIUL TARGOVISTE",Targoviste,Dambovita,107664988,35752863,"S.C. URBAN SCOPE S.R.L.",Bucuresti
101036881,DAN1979530,"2023-08-08","2023-07-27",Publicat,Servicii,"Alte programe/proiecte",49178,"Servicii  pentru  informare  si  publicitate pentru implementarea Proiectului nr. C5-A3.1-306, intitulat: „ RENOVAREA ENERGETICA A CLADIRILOR REZI DENTIALE,  ZONA 1, COMUNA ȘIMIAN, JUD. MEHEDINȚI”, conform contract de finanțare nr. 143667/19.12.2022, în cadrul Planului Național de Redresare și Rezilieță, Componenta 5 - Valul Renovării, Operațiunea Renovarea energetică moderată sau aprofundată a clădirilor rezidențiale multifamiliale, Titlu apel: PNRR/2022/C5/1/A3.1/1, runda 1","SERVICII ","79341000-6 - Servicii de publicitate (Rev.2)",5044,4550988,"COMUNA SIMIAN",simian,Mehedinti,107664991,43736010,"S.C. INOVARE ȘI IMPLICARE CIVICĂ S.R.L. S.R.L.","Drobeta-Turnu Severin"
101034471,DAN1977215,"2023-08-04","2023-07-19",Publicat,Servicii,"-",1500,"SERVICII TOPO-CADASTRALE_  necesare realizării obiectvului de investiții „ Înființare centru comunitar integrat în Comuna Sadova, județul Dolj _ PNRR C12” , _  	ridicare topografica cu viza OCPI Dolj .",CONSTRUCTII,"71351810-4 - Servicii de topografie (Rev.2)",12316,4553437,"COMUNA SADOVA (CONSILIUL LOCAL SADOVA)",Sadova,Dolj,107647416,39750326,"S.C. TOPO ROMCAD S.R.L. S.R.L.",Sadova
101034467,DAN1977211,"2023-08-04","2023-06-28",Publicat,Servicii,"-",3500,"SERVICII TOPO-CADASTRALE_  necesare realizării obiectvului de investiții „ Înființare centru comunitar integrat în Comuna Sadova, județul Dolj _ PNRR C12” _ prima inregistrare pentru imobilul sus mentionat.",CONSTRUCTII,"71354300-7 - Servicii de cadastru (Rev.2)",12316,4553437,"COMUNA SADOVA (CONSILIUL LOCAL SADOVA)",Sadova,Dolj,107647376,39750326,"S.C. TOPO ROMCAD S.R.L. S.R.L.","Sadova (Dolj)"
101030965,DAN1973898,"2023-07-31","2023-07-11",Publicat,Furnizare,"Alte programe/proiecte",103900,"Sisteme automate programabile+panouri operator (HMI) si licente software TIA Portal /Automate programabile, panouri operator si licente software pentru automatizare integrala - Proiect TRADISMART PNRR","INDUSTRIA PRELUCRATOARE","31682200-2 - Panouri de comanda (Rev.2)",3488,4480173,"UNIVERSITATEA ""LUCIAN BLAGA"" DIN SIBIU",Sibiu,Sibiu,107584343,RO6812058,"SC FESTO SRL",Bucuresti
101030925,DAN1973857,"2023-07-31","2023-07-11",Publicat,Furnizare,"Alte programe/proiecte",205950,"Calorimetru Diferential cu Scanare - Proiect TRADISMART - PNRR","SANATATE, ASISTENTA SOCIALA","38418000-8 - Calorimetre (Rev.2)",3488,4480173,"UNIVERSITATEA ""LUCIAN BLAGA"" DIN SIBIU",Sibiu,Sibiu,107584165,11451006,"S.C. MDM STANDARD S.R.L.",Bucuresti
101029451,DAN1972406,"2023-07-27","2023-06-12",Publicat,Servicii,"-",4400,"servicii consultanta cerere finantare PNRR","SERVICII ","79411000-8 - Servicii generale de consultanta in management (Rev.2)",18781,4562508,"COMUNA CRICAU (CONSILIUL LOCAL)",Cricau,Alba,107548117,23471686,"S.C. CFD PROJECT S.R.L.",Vingard
101026789,DAN1969841,"2023-07-24","2023-07-11",Publicat,Furnizare,"Alte programe/proiecte",188500,"Robot colaborativ cu doua brate - Proiect TRADISMART - PNRR","INDUSTRIA PRELUCRATOARE","42997300-4 - Roboti industriali (Rev.2)",3488,4480173,"UNIVERSITATEA ""LUCIAN BLAGA"" DIN SIBIU",Sibiu,Sibiu,107509698,14833345,"S.C. ElectroSoft S.R.L.",Bucuresti
101025675,DAN1968729,"2023-07-21","2023-07-17",Publicat,Servicii,"-",600,"Anunt  proiect PNRR ,,Reabilitarea termoenergetica la Scoala Primara Nr.2 Carpinet ,,","SERVICII ","79341000-6 - Servicii de publicitate (Rev.2)",9413,5003580,"COMUNA CARPINET (PRIMARIA)",Carpinet,Bihor,107494670,24415820,"S.C. MEDIADIL S.R.L.",Oradea
101020098,DAN1963262,"2023-07-14","2023-06-08",Publicat,Servicii,"-",38990,"Servicii de consultanta pt intocmire cerere de finantare PNRR, C15","SERVICII ","79411000-8 - Servicii generale de consultanta in management (Rev.2)",4184,R4278337,"MUNICIPIUL BACAU",Bacau,Bacau,107432622,19861729,"S.C. CIVITTA STRATEGY & CONSULTING S.A.",Bucuresti
101018936,DAN1962117,"2023-07-12","2023-05-11",Publicat,Servicii,"Alte programe/proiecte",53283,"Servicii de proiectare a obiectivului de investiții “Renovarea energetică a Școlii Populare de Arte și Meserii a Județului Harghita (elaborare DALI)” - PNRR",CONSTRUCTII,"71241000-9 - Studii de fezabilitate, servicii de consultanta, analize (Rev.2)",4501,4245763,"JUDETUL HARGHITA","Miercurea-Ciuc",Harghita,107419861,34597419,"S.C. WILD HARMONY S.R.L.","Cluj-Napoca"
101018935,DAN1962116,"2023-07-12","2023-05-11",Publicat,Servicii,"Alte programe/proiecte",109166,"Servicii de proiectare a obiectivului de investiții ”Renovarea energetică a Spitalului ORL și Fizioterapie (elaborare DALI)” - PNRR",CONSTRUCTII,"71241000-9 - Studii de fezabilitate, servicii de consultanta, analize (Rev.2)",4501,4245763,"JUDETUL HARGHITA","Miercurea-Ciuc",Harghita,107419817,34597419,"S.C. WILD HARMONY S.R.L.","Cluj-Napoca"
101018933,DAN1962114,"2023-07-12","2023-05-11",Publicat,Servicii,"Alte programe/proiecte",53738,"Servicii de proiectare a obiectivului de investiții ”Renovarea energetică a imobilului Vila Nr. 6 în incinta taberei Băile Homorod (elaborare DALI)” - PNRR",CONSTRUCTII,"71241000-9 - Studii de fezabilitate, servicii de consultanta, analize (Rev.2)",4501,4245763,"JUDETUL HARGHITA","Miercurea-Ciuc",Harghita,107419801,34597419,"S.C. WILD HARMONY S.R.L.","Cluj-Napoca"
101018931,DAN1962112,"2023-07-12","2023-05-11",Publicat,Servicii,"Alte programe/proiecte",11176,"Servicii de proiectare - elaborare Documentație de Avizare a Lucrărilor de Intervenții (DALI) - aferente investiției ”Renovarea energetică a Centrului Școlar pentru Educație Incluzivă, Pavilion 10” din localitatea Bilbor - PNRR",CONSTRUCTII,"71241000-9 - Studii de fezabilitate, servicii de consultanta, analize (Rev.2)",4501,4245763,"JUDETUL HARGHITA","Miercurea-Ciuc",Harghita,107419756,16861210,"KLEVER SYSTEM S.R.L.",Bistrita
101018429,DAN1961618,"2023-07-12","2023-05-11",Publicat,Servicii,"Alte programe/proiecte",72320,"servicii de proiectare - elaborare Documentație de Avizare a Lucrărilor de Intervenții (DALI) - aferente investiției ”Renovarea energetică a Centrului Școlar pentru Educație Incluzivă, Pavilioanele 1,3,4,5,7” din localitatea Bilbor - PNRR",CONSTRUCTII,"71241000-9 - Studii de fezabilitate, servicii de consultanta, analize (Rev.2)",4501,4245763,"JUDETUL HARGHITA","Miercurea-Ciuc",Harghita,107416320,16861210,"KLEVER SYSTEM S.R.L.",Bistrita
101018167,DAN1961368,"2023-07-12","2023-05-11",Publicat,Servicii,"Alte programe/proiecte",54778,"Servicii de proiectare a obiectivului de investiții ”Renovarea energetică a Direcției Județene de Evidența Persoanelor a Județului Harghita, Corp C1 + corp C2 - Clădire administrativă și centrala termică (elaborare DALI)” - PNRR",CONSTRUCTII,"71241000-9 - Studii de fezabilitate, servicii de consultanta, analize (Rev.2)",4501,4245763,"JUDETUL HARGHITA","Miercurea-Ciuc",Harghita,107414087,34597419,"S.C. WILD HARMONY S.R.L.","Cluj-Napoca"
101018158,DAN1961359,"2023-07-12","2023-05-09",Publicat,Servicii,"Alte programe/proiecte",40000,"servicii de proiectare a obiectivului de investiții ”Reabilitare energetică, modernizare și extindere Policlinica stomatologică precum și amenajare parcare auto în curtea imobilului” – actualizare DALI   -  PNRR",CONSTRUCTII,"71241000-9 - Studii de fezabilitate, servicii de consultanta, analize (Rev.2)",4501,4245763,"JUDETUL HARGHITA","Miercurea-Ciuc",Harghita,107414057,38395463,"S.C. Hentza Business S.R.L.","Stefanestii de Jos"
101017922,DAN1961129,"2023-07-11","2023-05-05",Publicat,Servicii,"Alte programe/proiecte",72000,"Servicii de consultanță pentru derularea contractului de finanțare obținut prin Apelul de proiecte PNRR/2022/C3/S/I.1.B, Componenta C3 – Managementul Deșeurilor, Investiția I1. Dezvoltarea, modernizarea și completarea sistemelor de management integrat al deșeurilor municipale la nivel de județ sau la nivel de orașe / comune Subinvestiția I1.B. - Construirea de insule ecologice digitalizate pentru proiectul
”Construirea de insule ecologice digitalizate în municipiul Suceava”","TEHNOLOGIA INFORMATIEI SI COMUNICATIEI","72224000-1 - Servicii de consultanta privind gestionarea proiectelor (Rev.2)",696,4244792,"MUNICIPIUL SUCEAVA",Suceava,Suceava,107412358,17552565,"S.C. EVA-CON 2005 S.R.L.",Suceava
101017921,DAN1961128,"2023-07-11","2023-05-05",Publicat,Servicii,"Alte programe/proiecte",75000,"Servicii de consultanță pentru derularea contractului de finanțare obținut prin Apelul de proiecte PNRR/ 2022/C3/S/I.1.A, Componenta C3 – Managementul Deșeurilor,  Investiția I1. Dezvoltarea, modernizarea și completarea sistemelor de management integrat al deșeurilor municipale la nivel de județ sau la nivel de orașe / comune, Subinvestiția I1.A. - Înființarea de centre de colectare prin aport voluntar pentru proiectul 
”Înființarea a 2 centre de colectare prin aport voluntar în municipiul Suceava”","TEHNOLOGIA INFORMATIEI SI COMUNICATIEI","72224000-1 - Servicii de consultanta privind gestionarea proiectelor (Rev.2)",696,4244792,"MUNICIPIUL SUCEAVA",Suceava,Suceava,107412355,17552565,"S.C. EVA-CON 2005 S.R.L.",Suceava
101016377,DAN1959669,"2023-07-10","2023-06-12",Publicat,Servicii,"-",35000,"Servicii de consultanță pentru elaborarea și depunerea unei Cereri de finanțare aferent Componentei 15, Educaţie, Reforma 6, Investiția 10 „Dezvoltarea rețelei de școli verzi și achiziționarea de microbuze verzi” Microbuze electrice pentru elevi în cadrul Planului Național de Redresare și Reziliență (PNRR) și încărcarea acestora pe platformă conform cerințelor din ghidul solicitantului","TEHNOLOGIA INFORMATIEI SI COMUNICATIEI","72224000-1 - Servicii de consultanta privind gestionarea proiectelor (Rev.2)",4501,4245763,"JUDETUL HARGHITA","Miercurea-Ciuc",Harghita,107397396,33706968,"S.C. SYNESIS PARTNERS S.R.L.",Bucuresti
101016300,DAN1959596,"2023-07-10","2023-03-22",Publicat,Servicii,"-",20000,"Servicii de consultanta in elaborarea, depunerea si evaluarea cererii de finantare pentru proiectul in cadrul PNRR, Componenta C15 pentru proiectul ,,Dotare unitatii dc invatamant, comuna Valea Stanciului, judetul DOLJ”","TEHNOLOGIA INFORMATIEI SI COMUNICATIEI","72224000-1 - Servicii de consultanta privind gestionarea proiectelor (Rev.2)",13303,4554017,"COMUNA VALEA STANCIULUI (PRIMARIA)","Valea Stanciului",Dolj,107395298,33976910,"RADU M. DOINA - INTREPRINDERE INDIVIDUALA",Craiova
101015727,DAN1959033,"2023-07-08","2023-04-07",Publicat,Servicii,"-",1164,"Comunicate de presa PNRR","SERVICII ","79341000-6 - Servicii de publicitate (Rev.2)",20975,4541238,"COMUNA COARNELE CAPREI (CONSILIUL LOCAL COARNELE CAPREI)","Coarnele Caprei",Iasi,107391147,16081370,"S.C. ZIARUL EVENIMENTUL S.R.L.",Iasi
101015507,DAN1958825,"2023-07-07","2023-07-07",Publicat,Servicii,"Alte programe/proiecte",235000,",,Servicii de consultanţă în managementul de proiect pentru obiectivul Renovarea energetică moderată, modernizarea și dotarea clădirii Palatului Administrativ al județului Cluj, monument istoric de categorie B, finanțat prin PNRR, componenta C5 – Valul Renovării, axa 2, operațiunea B - Renovarea energetică moderată sau aprofundată a clădirilor publice”
Cod CPV: 
- 72224000-1 Servicii de consultanta privind gestionarea proiectelor (Rev.2)
- 79418000-7 Servicii de consultanta in domeniul achizitiilor (Rev.2)","TEHNOLOGIA INFORMATIEI SI COMUNICATIEI","72224000-1 - Servicii de consultanta privind gestionarea proiectelor (Rev.2)",12169,4288012,"INSTITUTIA PREFECTULUI JUDETULUI CLUJ","Cluj-Napoca",Cluj,107390421,15195890,"S.C. TOMAD SRL S.R.L.",Ciurila
101015466,DAN1958761,"2023-07-07","2023-04-05",Publicat,Servicii,"-","252.09","Serv publicitate- Publicare comunicat presa demarare proiect ACTUALIZARE PUG PRIN PNRR","SERVICII ","79341000-6 - Servicii de publicitate (Rev.2)",14498,3394236,"Comuna Costeti (Consiliul Local Costesti)",Costesti,Vaslui,107390195,14822338,"EURO IRIS SRL",Bucuresti
101015189,DAN1958398,"2023-07-07","2023-06-28",Publicat,Servicii,"Alte programe/proiecte",50000,"Contract de prestari servicii nr.13008 din 28.06.2023 avand ca obiect servicii pentru informare si publicitate pentru implementarea Proiectului nr. C5-A3.1-306, intitulat: "" RENOVAREA ENERGETICA A CLADIRILOR REZIDENTIALE, ZONA 1, COMUNA SIMIAN, JUD. MEHEDINTI"", conform contract de finantare PNRR nr.143667/19.12.2022.","SERVICII ","79341000-6 - Servicii de publicitate (Rev.2)",5044,4550988,"COMUNA SIMIAN",simian,Mehedinti,107387897,46076503,"S.C. KHALIFA VIDEO PRODUCTION S.R.L. S.R.L.",Simian
101015162,DAN1958374,"2023-07-07","2023-06-29",Publicat,Servicii,"Alte programe/proiecte",49960,"Contract prestari servicii nr. 13111 din 29.06.2023 avand ca obiect servicii  informare si publicitate pentru implementarea Proiectului nr. C5-A3.1-310, intitulat "" RENOVAREA ENERGETICA A CLADIRILOR REZIDENTIALE ZONA2, COMUNA SIMIAN, JUD. MEHEDINTI"", conform contract de finantare PNRR nr. 142554/15.12.2022","SERVICII ","79341000-6 - Servicii de publicitate (Rev.2)",5044,4550988,"COMUNA SIMIAN",simian,Mehedinti,107387820,46076503,"S.C. KHALIFA VIDEO PRODUCTION S.R.L. S.R.L.",Simian
101013924,DAN1957212,"2023-07-06","2023-06-22",Publicat,Servicii,"Alte programe/proiecte",5000,"Servicii de verificare tehnica a proiectarii in cadrul proiectului  cu titlul  “Achizitionarea de sisteme TIC ( Tehnologia Informatiilor si Comunicatiilor) pentru imbunatatirea managementului urban in municipiul Fetesti, judetul Ialomita”, finantat prin PNRR, Componenta 10",CONSTRUCTII,"71328000-3 - Servicii de verificare a proiectelor de structuri portante (Rev.2)",6861,4365077,"MUNICIPIUL FETESTI",Fetesti,Ialomita,107381465,45065522,"DOM PROJECT & CONSULTING S.R.L.","Targu Neamt"
101011165,DAN1954329,"2023-07-04","2023-06-27",Publicat,Servicii,"Alte programe/proiecte",144900,"Contract de servicii consultanta in manegementul de proiect pentru implementarea proiectului""dotarea ambulatorului integrat al Spitalului Clinic Judetean Mures"" proiect finantat prin PNRR C12, COD: MS-0013","TEHNOLOGIA INFORMATIEI SI COMUNICATIEI","72224000-1 - Servicii de consultanta privind gestionarea proiectelor (Rev.2)",35010,24014380,"SPITALUL CLINIC JUDETEAN MURES","Targu Mures",Mures,107364341,17750961,"S.C. EUROTOP CONSULTING S.R.L.","Cluj-Napoca"
